delay,avg_diff_ratio
-2.0,0.0009659168996953057
-1.75,-0.0036258341287454853
-1.5,-0.0012471506625781593
-1.25,0.002070289416282977
-1.0,0.016823167090994268
-0.75,0.0069238297096436766
-0.5,-0.007839510476921456
-0.25,-0.0020846061387149286
0.0,-0.026833853727617728
0.25,-0.051912121414799464
0.5,-0.04188370717573872
0.75,-0.0426126932249134
1.0,-0.0408794010781093
1.25,-0.036986549393088146
1.5,-0.00902876651575986
1.75,-0.022347282559085576
2.0,-0.006178182013197707
2.25,0.006663872744460208
2.5,0.01383814365414204
2.75,0.019138446965059397
3.0,0.0025191726218902182
3.25,-0.0010800859293597952
3.5,0.002612839628385848
3.75,-0.00011802738354072487
4.0,-0.01912151250722862
4.25,-0.010714500662153573
4.5,-0.008995160143936507
4.75,-0.013637165775211032
5.0,0.00033811808740214915
5.25,0.00825552908141648
5.5,0.010868281152071224
5.75,0.028753871824762613
6.0,0.010960084093549071
6.25,-0.00263742885962178
6.5,0.01326696538781957
6.75,-0.007365602483783112
7.0,-0.0053541582960053655
7.25,-0.008441566164295653
7.5,-0.010196296529301058
7.75,-0.020791686832270475
8.0,-0.02220478571216716
8.25,-0.0023582717604972285
8.5,0.01206047448817436
8.75,0.01567742526367461
9.0,0.015165306002004993
9.25,0.013124800146505421
9.5,0.007032432710342676
9.75,0.0023654115043600997
10.0,0.003016237856579487
10.25,-0.002583028929145948
10.5,-0.0141927253322268
10.75,-0.012900088184767958
11.0,-0.01414281468997253
11.25,-0.00030960879201353647
11.5,-0.0013340960157862119
11.75,0.006284041447243499
12.0,0.0048858680430662734
12.25,0.030883967146346853
12.5,0.010410936104021487
12.75,0.02759068929132712
13.0,0.0006785003969004642
13.25,0.0013585142258890847
13.5,0.005337406391860114
13.75,0.006460215067472482
14.0,0.005697388035747496
14.25,0.0007177639988668758
14.5,-0.00011685596005914754
14.75,0.0063520740572512125
15.0,0.012657962176100435
15.25,0.0076194689628169025
15.5,0.01018876225987023
15.75,0.002475939204066591
16.0,0.01851677871945381
16.25,-0.005985209490972605
16.5,-0.00021354694496350594
16.75,-0.009697914394787822
17.0,-0.008424369662788363
17.25,0.0024805805094942302
17.5,-0.014234098213506362
17.75,0.01597026345361765
18.0,-0.0009844929897802421
18.25,-0.0033610828876924916
18.5,0.0007184580525231442
18.75,-0.006003087824778502
19.0,0.0040021466250551455
19.25,-0.0010626469370193042
19.5,-0.014670858438140328
19.75,0.006323736309159141
